gauge_id_str,frequency_cpd,de,beta,tau_acf_p_days,archive,forcing_product
10002,0.01562499999999999,0.03669010824060981,0.20977391492240471,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.01953124999999998,0.04586263530076225,0.22834515691667628,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.02343749999999999,0.05503516236091473,0.19193679010072404,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.02734374999999998,0.06420768942106717,0.21092952909642249,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.031249999999999986,0.07338021648121965,0.22467573724422663,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.03515625,0.08255274354137213,0.2430294251343286,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.03906249999999997,0.09172527060152452,0.2517343834947735,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.04296874999999999,0.10089779766167703,0.24630513755065023,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.04687499999999999,0.1100703247218295,0.2724714793201912,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.05078124999999998,0.11924285178198192,0.26456370644968275,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.05468749999999997,0.12841537884213436,0.2613106564367204,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.058593749999999965,0.1375879059022868,0.27710712860441294,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.06249999999999998,0.1467604329624393,0.2856351288670391,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.06640624999999997,0.15593296002259174,0.2953183639076535,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.0703125,0.16510548708274425,0.3048941477219937,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.07421875000000007,0.1742780141428969,0.2967905078603959,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.07812499999999994,0.18345054120304904,0.3090497746730609,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.08203124999999999,0.1926230682632016,0.29679521484351185,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.08593750000000001,0.20179559532335414,0.30122489860543755,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.08984374999999997,0.21096812238350648,0.3045745569807668,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.09375,0.22014064944365902,0.3056518912832148,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.09765625000000008,0.22931317650381167,0.3101117381414843,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.10156249999999997,0.23848570356396387,0.31544193733984205,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.10546875000000004,0.2476582306241165,0.32334995040443876,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.10937499999999996,0.2568307576842688,0.326267393333612,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.11328125000000003,0.26600328474442136,0.31556177741054264,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.11718749999999994,0.2751758118045736,0.32717606239517566,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.12109375000000001,0.28434833886472627,0.33958449616975644,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.12499999999999997,0.29352086592487864,0.3450391227275654,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.12890625000000006,0.3026933929850313,0.35891057588381237,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.13281249999999997,0.31186592004518354,0.375387437804273,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.13671874999999992,0.32103844710533586,0.37521963401640646,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.14062500000000003,0.3302109741654886,0.3718277165475501,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.1445312499999999,0.3393835012256407,0.3767128477748693,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.14843749999999986,0.34855602828579313,0.38334604585902804,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.15234375,0.3577285553459459,0.38806567261969616,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.15624999999999992,0.36690108240609814,0.39026079055848434,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.16015624999999986,0.3760736094662505,0.4036116024078825,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.16406249999999997,0.3852461365264032,0.408305114172571,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.16796875000000008,0.3944186635865559,0.406131551177926,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.17187500000000003,0.4035911906467083,0.3997104012702044,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.17578124999999997,0.4127637177068606,0.3971977217175089,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.17968749999999994,0.42193624476701297,0.41804234031476534,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.18359375000000006,0.4311087718271657,0.41804234031476534,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.1875,0.44028129888731804,0.42456938369284997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.19140624999999994,0.44945382594747035,0.42456938369284997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.1953124999999998,0.4586263530076225,0.42456938369284997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.19921875,0.4677988800677754,0.42953458370832687,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.20312499999999997,0.4769714071279278,0.42953458370832687,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2070312499999999,0.48614393418808005,0.42953458370832687,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.21093750000000008,0.495316461248233,0.4301894637673165,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.21484374999999994,0.5044889883083852,0.4301894637673165,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.21874999999999994,0.5136615153685375,0.4301894637673165,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.22265624999999986,0.5228340424286898,0.4335890021772069,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.22656250000000006,0.5320065694888427,0.4335890021772069,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.23046875000000006,0.5411790965489952,0.4335890021772069,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.23437499999999994,0.5503516236091475,0.43756576987920953,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2382812499999999,0.5595241506692997,0.43756576987920953,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.24218750000000008,0.5686966777294526,0.43756576987920953,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.24609375000000006,0.577869204789605,0.4421152391653973,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.25,0.5870417318497574,0.4421152391653973,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.25390624999999983,0.5962142589099094,0.4502668748567649,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2578125000000001,0.6053867859700626,0.4502668748567649,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.26171875000000006,0.6145593130302149,0.4502668748567649,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.26562499999999994,0.6237318400903671,0.4536047276781997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.26953125,0.6329043671505197,0.4536047276781997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.27343749999999983,0.6420768942106717,0.4536047276781997,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2773437499999999,0.6512494212708243,0.4588463913825071,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2812500000000001,0.6604219483309773,0.4588463913825071,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2851562499999997,0.6695944753911288,0.4588463913825071,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2890624999999998,0.6787670024512814,0.4641712061929682,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2929687499999998,0.6879395295114339,0.4641712061929682,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.2968749999999998,0.6971120565715864,0.4641712061929682,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
10002,0.30078125000000006,0.7062845836317395,0.4705806808702546,2.3481669273990295,CAMELS-GB v2,CEH-GEAR
